City	Country	Continent	Category	Sub-Category	Action Type	Action Name	Year	Action description	Source(s)	Link(s)	GCOM ID	CDP Account number	Character count of description	description usability
Windsor	Canada		Finance and Economic Development		Developing the green economy		2016	"Renewable energy companies such as CS Wind, Unconquered Sun and Green Sun Rising have been successful in operating in Windsor; Samsung has begun construction on a large solar field at the Windsor Airport"	CDP			50578	203	
Windsor	Canada		Food and Agriculture		Encourage sustainable food production and consumption		2016	"City policy allows for the creation of community gardens on private property. To date, 20 of the City's 27 community gardens are on private property"	CDP			50578	148	
Windsor	Canada		Buildings		Energy efficiency/ retrofit measures		2016	"Forthcoming, but recommendations are expected to be a component of the Community Energy Plan (i.e. the Province has granted municipalities the authority to administer Local Improvement Charges for home energy retrofits)"	CDP			50578	219	
Windsor	Canada		Community-Scale Development		Green space and/ or biodiversity preservation and expansion		2016	"City Parks Master Plan
Forthcoming Urban Forest Management Plan
Forthcoming Green Roof Policy
A tract of environmentally sensitive land was surrendered by the City for the development of the Gordie Howe International Crossing; however the Province has provided compensation land."	CDP			50578	279	
Windsor	Canada		Mass Transit		"Improve bus infrastructure, services, and operations"		2016	Windsor transit improvements made in 2014. Proposals for a regional transit network.  The University of Windsor has accepted an universal student bus plan.  Transit is also investigating the use of Transit Apps to support commuters.	CDP			50578	232	
Windsor	Canada		Mass Transit		Improve fuel economy and reduce CO2 from bus and/or light rail		2016	"The City of Windsor has purchased a number of hybrid buses for its transit system, and is considering fuel alternatives as the need for new bus procurement arises"	CDP			50578	162	
Windsor	Canada		Private Transport		Improve fuel economy and reduce CO2 from motorized vehicles		2016	"The City is in the process of amending its anti-idling bylaw, which applies to all community members
Transportation will be included as a tenet of the Community Energy Plan, with recommendations to reduce fuel use"	CDP			50578	213	
Windsor	Canada		Waste		Landfill management		2016	IGRS Essex?Windsor Regional Landfill Gas Capture and Destruction Project	CDP			50578	72	
Windsor	Canada		Outdoor Lighting		LED / CFL / other luminaire technologies		2016	"The City has been replacing traffic signal lights and street lights with LEDs as part of its  LED Street Light Conversion Project
EnWin, the local utility, has been circuclating coupons subsidizing LED purchases"	CDP			50578	211	
Windsor	Canada		Energy Supply		Low or zero carbon energy supply generation		2016	"Ontario's electric grid has been largely decarbonized
Lease of airport lands for development of a 50MW solar farm
Rooftop solar available in Windsor
Forthcoming Community Energy Plan will promote high-efficiency, low carbon energy utilization"	CDP			50578	242	
Windsor	Canada		Buildings		On-site renewable energy generation		2016	Possibly forthcoming in Community Energy Plan	CDP			50578	45	
Windsor	Canada		Energy Supply		Optimize traditional power/ energy production		2016	"Forthcoming, but recommendations are expected to be a component of the Community Energy Plan"	CDP			50578	92	
Windsor	Canada		Mass Transit		Smart public transport		2016	Windsor transit improvements made in 2014. Proposals for a regional transit network	CDP			50578	83	
Windsor	Canada		Buildings		Switching to low-carbon fuels		2016	"Ontario's electric grid has been largely decarbonized
Forthcoming Community Energy Plan will promote high-efficiency, low carbon energy utilization"	CDP			50578	147	
Windsor	Canada		Community-Scale Development		Urban agriculture		2016	Community Gardens Policy	CDP			50578	24	
Windsor	Canada		Waste		Recyclables and organics separation from other waste		2016	Red (papers) and Blue (containers) Bin recycling available throughout the City of Windsor	CDP			50578	89	
Windsor	Canada		Waste		Recycling or composting collections and/or facilities		2016	"Regional recycling facility processes Red and Blue Bin collection
Yard waste collection is composed"	CDP			50578	99	
Windsor	Canada		Waste		Waste prevention policies and programs		2016	"Waste audits have been undertaken in City facilities and a strategy is being formulated to increase waste diversion rate
Large ICI organizations such as the University of Windsor and Ford conduct waste audits and employ strategies to increase waste diversion
The Provincial Government has tabled the Waste Free Ontario Act"	CDP			50578	322	
Windsor	Canada		Water		Wastewater to energy initiatives		2016	"The City's raw sludge is current dehydrated into fertilizer pellets, but alternatives such as energy generation have been raised"	CDP			50578	128	
Windsor	Canada		Private Transport		Infrastructure for non motorized transport		2016	"Bike lane installation as part of the Bicycle Use Master Plan
EnWin Utilities collaborating as part of Charge My Car program"	CDP			50578	124	
Winston-Salem	USA		Mass Transit		Improve fuel economy and reduce CO2 from bus and/or light rail		2016	"Currently the city is increasing its Hybrid bus fleet by 20 percent to improve fuel economy and reduce Co2 production. Average miles driven per bus annually at 34,000."	CDP			52894	167	
Wisconsin Rapids	USA		Private Transport		Awareness and education for non motorized transport		2016	Created a bike share program	CDP			58867	28	
Yonkers	USA		Buildings		Energy efficiency/ retrofit measures		2016	Launch a ‘Green Your Home’ partnership to encourage residents to save energy and money in their homes and apartments; establish ENERGY STAR standards for new homes; and encourage use of renewable energy.	CDP			52893	203	
Yonkers	USA		Buildings		Energy efficiency/ retrofit measures		2016	Establish Green Development Incentives; launch a ‘Green Your Business’ challenge; benchmark energy and water use in large buildings; require energy audits in large buildings; and encourage use of renewable energy.	CDP			52893	213	
Yonkers	USA		Private Transport		Awareness and education for non motorized transport		2016	"Zone for mixed use, transit oriented communities; promote alternatives to single occupancy vehicles; mitigate traffic congestion; reduce vehicle emissions; create a network of trailways and bike paths; and encourage locally grown agriculture."	CDP			52893	242	
Halifax	Canada		Buildings		Energy efficiency/ retrofit measures		2016	"Nearing completion of an updated Community Energy Plan, which will focus HRM actions for community energy over the next five years."	CDP			50543	131	
Halifax	Canada		Community-Scale Development		Green space and/ or biodiversity preservation and expansion		2016	"Halifax Green Network Plan: Halifax’s open space landscape is exceptional in its beauty and diversity, as well as its environmental, socio-cultural and economic value. Being deliberate in how we protect and use open space over the long-term is important to advancing regional planning objectives for sustainable growth and the development of more liveable, complete communities."	CDP			50543	378	
Halifax	Canada		Community-Scale Development		Green space and/ or biodiversity preservation and expansion		2016	"Urban Forest Master Plan: HRM’s urban forest consists of all trees within the urban core, including street trees, park trees, and trees on private and public land. The goal of the plan is to ensure a sustainable future for our urban forest and to create awareness about the many benefits we all gain from the trees in our neighbourhoods.   This spring and summer, 1300 new street trees were planted with an additional 400 street trees scheduled to be planted this fall. Thirteen tree species were selected for spring and summer planting and seven tree species have been chosen for fall planting. In years to come these trees will beautify our neighbourhoods and grow to form a protective canopy cover. Since the UFMP was approved by Regional Council in 2012, more than 4,200 new street trees have been planted throughout our City."	CDP			50543	830	
